ID,YN1,YN2,YN3,AN1,AN2,AN3,SN2.1,SN2.2,SN2.3,YR1,YR2,YR3,AR1,AR2,AR3,SR1,SR2,SR3,YCK1,YCK2,YCK3,ACK1,ACK2,ACK3,SCK2.1,SCK2.2,SCK2.3,
Dinoroseobacter,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0.00E+00,0,0.00228467,0,0,0,0,0.00E+00,0,0.00E+00,0,0,
Diplorickettsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000273673,0,0,0,0,0,0,0,0,0,0,
Dokdonella,0,0,0,0,0,0,0.00E+00,0,0,0,0.000378119,0,0.00042337,0,0,0,0,0,0,0,0,0,0,0,0,0.000267332,0.00018044,
Dongia,0.00043611,0.001069384,6.25E-04,0,0.00096718,0.001574493,0,0.00045284,0,0.037355923,0.055457525,0.052396736,0.017075924,0.04933832,0.015935778,0.010582669,2.55E-02,0.021818597,0.013322632,0.007440707,0.000990467,0.00321999,0.007497322,0.0025325,0.000239981,0.000712885,9.02E-04,
Dorea,0,0,0,0.000915332,0.000322393,0,0,0,0,0,0.00025208,0,0,0,0.005152169,0.00E+00,0,0,0,0.000155015,0,0,0.001963584,0,0.003759699,0.000445553,9.02E-04,
DTU089,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0.000685401,0,0,0,0,0,0,0,0,0.00018044,
Dubosiella,0,0,0,0.001765283,0,0.000262416,0,0,0,0,0,0,0.00296359,0,0.00E+00,0.000249004,0.000957854,0,0,0,0,0.00E+00,0,0,0,0,0,
Duganella,0,0.00E+00,0.00E+00,0.00E+00,0.000193436,0,0,0,0,0,0,0,0,0,0.000359454,0,0,0,0,0,0,0.001545595,0,0.00E+00,0,0,0,
Dyadobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000247617,0,0,0,0,3.56E-04,0.00027066,
Dysgonomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119818,0,0,0,0,0,0,0,0,0,0,0,0,
E1B-B3-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000247617,0.000515198,0,0,0,0,0,
Edaphobaculum,0,0,0,0,6.44787E-05,0,0,0,0,0.002083044,0.000756239,0.000509944,0.00084674,0.000287687,0.001557632,0.00062251,0,0.000571167,0.000802568,0,0,0.000643998,0,0,0.00E+00,0,0,
Edwardsiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000319974,0,0,
Eggerthella,0,0,0,0,0,0.000131208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99936E-05,0,0,
Eisenbergiella,4.36E-04,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.000228467,0,0,0,0,0,0,0,0,0,
Ellin516,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.00042337,0.00043153,0,0.00062251,0.000273673,0.000114233,0,0,0,0,0.00E+00,0,0,0,0,
Ellin517,0,0,0,0,6.44787E-05,0,0,0,0.00E+00,0,0.000630199,0,0.00169348,0.001869965,0.001198179,0.001618526,0.003968254,0.001142335,0.003049759,0.013796311,0.025875944,0,0.004105677,0.003798751,0.012479002,1.16E-02,0.010014435,
Ellin6055,0,0,0,0,0.000644787,0.001377682,0,0,0,0.009165394,0.013234182,0.011346252,0.021168501,0.014672037,0.02540139,0.018301793,0.007799672,0.020562029,0.019101124,0.076577275,0.092484833,0.038511077,4.36E-02,0.112865102,0.021838253,0.023168776,0.025081198,
Ellin6067,0,0.000566145,0,0,0.000128957,0.000656039,0,0,0,0.00333287,0.002772876,0.007011729,0.021309625,0.014959724,0.006350347,0.005478088,0.007525999,0.007996345,0.004815409,0.004805457,0.001609508,0.00618238,0.004998215,0,0.00487961,0.006861522,0.005954529,
Elusimicrobium,0,0,0,0,0,0,0,0.00E+00,0,0.000555478,0.000504159,0.000382458,0,0,0,0,0.00E+00,0,0.000481541,0,0.000495233,0,0,0,0,0.00E+00,0.00E+00,
Enhydrobacter,0,0,0,0.000130762,0,0.000262416,0.00E+00,0.00E+00,0,0,0.000378119,0,0,0.00043153,0.000359454,0,0,4.57E-04,0,0,0,0.0001288,0,0,0,0.000178221,0,
Enorma,0,0,0,0,0,0,0.00E+00,0.00E+00,0,0,0.00012604,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,
Ensifer,0,0,0.00E+00,0,0,0,0,0,0,0.001527566,0.002016637,0.003442121,0.001552357,0.000719217,0.001078361,0,0.0015052,0,0,0.000310029,0,0.000643998,0,0,0.001679866,0.001247549,0.002075063,
Enterobacter,0,0,0,0.000588428,0.000451351,0.004657876,0.002084655,0,0,0.00E+00,0,0,0,0,0.008027798,0.001120518,0,0,0,0,0,0.003606388,0,0.00177275,0,0,0,
Enterococcus,0,0,0,0.000588428,0.001547489,0,0.003988036,0.00090568,0.000571755,0,0,0,0,0,0,0,0,0.005711675,0,0,0,0,0.001963584,0.000337667,0,0.000178221,0,
Enterorhabdus,0,0,0,0.002549853,0,0.011677491,0.031904287,0,0,0,0.00012604,0,0.002399097,0,0,0.00373506,0.001778872,0,0,0,0,0,0.00E+00,0,0,0,0,
Eoetvoesia,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.000143843,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,
Epulopiscium,0,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0.000254972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ereboglobus,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Erysipelatoclostridium,0,0,0,0,0,2.43E-03,0.000453186,0,0,0,0.003150996,0,0.000564493,0,0,0.000249004,0.001368363,0.002398903,0.000160514,0.000155015,0,0,0,0,7.99936E-05,0.000178221,0.00018044,
Erysipelothrix,0,0,0,0,0,0,0,0,0,0,0.00025208,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Erysipelotrichaceae UCG-003,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0.000416609,0.000504159,0,0,0.000575374,0.004193626,0,0,0,0,0,0,0.00E+00,0.001963584,0,0.002159827,1.07E-03,0.001263082,
Escherichia-Shigella,0,0,0,0.066361556,0.056160939,0.021583678,7.22E-02,0.065144262,0.023569024,2.78E-04,0.000504159,0.000509944,0,0.002445339,0.009825066,0.000249004,0,0.00982408,0.000160514,0.000155015,0,0.001030397,0.001428061,0.001013,0.001199904,0.001069328,1.98E-03,
Eubacterium,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0.000287687,0,0.00E+00,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0,0,
Euzebya,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.000143843,0,0,0,0.0003427,0,0,0,0,0,0,0,0,0,
Exiguobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0.001142335,0,0,0,0,0,0,0,0,0,
Facklamia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.00025325,0,0,0,
Faecalibacterium,0.000560713,0.001824244,0.000875328,0.000915332,0.000580308,0,0.002719115,0.085198603,0.007623404,0.003055131,0.008822788,0.001402346,0.009596387,0.004890679,0.016654685,0,0,0.003769705,0.004975923,0.006820648,0,3.35E-03,0.0023206,0.007850751,0.051115911,0.010693281,0.02607362,
Faecalibaculum,0,0,0,0.000261523,0,0,0.010513913,0,0,0,0.00E+00,0,0,0,0,0.004855578,0.000547345,0,0,0,0,0,0,0,0,0,0,
Falsarthrobacter,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,
Falsirhodobacter,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.000114233,0,0,0,0,0,0,0,0,0,
Family XIII AD3011 group,0,0,0,6.53808E-05,0,0,0.000453186,0,0,0,0,0,0,0,0,0.000124502,0,0.000228467,0,0.000155015,0,0,0,0,0,0,0,
Family XIII UCG-001,0,0,0,0.000326904,0,0,0,0,0,0,0,0,0,0,0,0,0.000410509,0,0,0,0,0,0,8.44167E-05,0.000159987,0,0.00E+00,
Ferribacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ferrovibrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.000620059,0,0,0,0.00E+00,0,0.00E+00,0.00E+00,
Ferruginibacter,0,0,0,0,0,0,0,0,0.00E+00,0.001249826,0.000378119,0.00127486,0.001411233,0,0,0.000747012,0,0.000228467,0.011075441,0,0.009038009,0,0,0,0.002159827,0.002316878,0.002796824,
FFCH5858,0,0,0,0,0,0,0,0,0,0.000833218,0.00012604,0,0.00042337,0,0.000718907,0.00062251,0,0.000228467,0.000321027,0,0,0,0,0,0.00E+00,0,0.00E+00,
FFCH7168,0,0,0,0,0,0,0,0,0,0.00013887,0,0,0.00042337,0,0,0.000124502,0,0.00E+00,0,0,0,0,0.00E+00,0,0,0.00E+00,0.00E+00,
Fictibacillus,0,0,0,0,0,0,0,0,0.00E+00,2.78E-04,0,0.000127486,0.00E+00,0,0.000718907,0,0.000136836,0,0.00176565,0.000155015,0,0.001287996,0,0.00E+00,0,8.91107E-05,0.000631541,
Filomicrobium,0,0,0,0,0,0,0,0.000323457,0,0,0,0.000382458,0,0,0,0,0,0.001142335,0,0,0,0,0.00E+00,0,0,0,0,
Fimbriiglobus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000718907,0,1.37E-04,0,0,0,0,0.00E+00,0,0,0,0.00E+00,0,
Fimbriimonas,0,0,0,0,0,0.00E+00,0,0,0,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,0.000619042,0,0,0,0,0,0,
Flaviaesturariibacter,0.00E+00,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0.000321027,0.001085103,0.0029714,0,0,0.007259835,0.000799936,0.001514881,1.80E-03,
Flavihumibacter,0,0,0,0,0,0,0,0,0,0,0,0,0.000141123,0,0,0,0,0,0,0,0,0,0,0,0.000479962,0.000178221,0.00027066,
Flavisolibacter,0,0,0,0,0,0,0,0,0,0.000694348,0,0.000892402,0.002399097,0,0.000359454,2.49E-04,0.000821018,0,0.014285714,0.002480236,0.054228055,0.000772798,0.0046412,0.022032754,0.005839533,0.008198182,0.007758932,
Flavitalea,0.00E+00,0,0,0.00E+00,0,0,0.00E+00,0,0,0.001944174,0.00025208,0.004716981,0.003245837,0.001582278,0.002036904,0.003486056,0.001231527,0.000571167,0.004654896,0.000310029,0.003219017,0.001545595,0.003391646,0.001181834,0.00111991,0.00133666,0.001714183,
Flavobacterium,0,0,0,0,0,0,0,0,0,0.00013887,0.00012604,0,0,0,0.000239636,0,0,0.001827736,0,0,0.000123808,0,0.00E+00,0,0.00E+00,0.00E+00,0,
Flavonifractor,0,0,0,0,0,0.000328019,0.000725097,0.001164446,0.000952925,0,0,0,0,0.001582278,0.000718907,0,0,0.000571167,0,0,0,0,0,0,4.80E-04,0.000445553,0,
Flindersiella,0,0,0,0,0,0,0,0,0,0.000277739,0.00E+00,0,0,0.00E+00,0,0.000124502,0,0,0,0,0,0,0,0,0,0,0,
Fluviicola,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0.000273673,0,0,0,0,0,0,0.00E+00,0,0,0,
Fodinicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001238083,0,0,0,0,0,0,
Fournierella,0.000124603,0,0,0,0,0,0,0.000646914,6.35284E-05,0,0,0,1.41E-04,0,0,0,0,0.000685401,0,0.000310029,0,0,0,0,0.000319974,0,0,
Frankia,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0.001428061,0,0,0,0.00E+00,
Friedmanniella,0,0,0,0,0,0,0,0,0,0,0,0,0.000141123,0,0,0,0,0.000228467,0.000802568,0,0.001857125,0.00E+00,0.000535523,0.00126625,0.002239821,0.004990198,0.00018044,
Frisingicoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000410509,0,0,0,0,0.00E+00,0,0,0,0,0,
Fusibacter,0,0,0,0,0,0,0,0,0,0,0.00012604,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,
Fusicatenibacter,0,0,0,0,0,0,0,0,0,0.00E+00,0.000378119,0,0,0.000863061,0.00167745,0,0,0.000799634,0.001605136,0.000930088,0,0,0,0,0.009359251,0.001782214,0.003157705,
Fusobacterium,0,0.001195194,0,0,0,0,0,0,0,0.00E+00,0.00012604,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,
Gaiella,0,0,0,0,0.000451351,0.000787247,0.00E+00,0,0,3.47E-02,0.040332745,0.037225905,0.030200395,0.048187572,0.04684879,0.015064741,0.028598796,0.044436829,0.043499197,0.033328166,0.002352359,0.016615147,0.075865762,0.003714334,0.00199984,0.006148637,0.000631541,
Galbitalea,0,0.001132289,0,0,0,0,0,0,0,0,0.001386438,0.002294748,0.00084674,0,0,0,0,0.000456934,0,0,0.000619042,0,0,0,0,0,0,
GCA-900066575,0,0.000566145,0,0.000915332,0,0,0,0.001035063,0,0,0,0,0,0,0,0.002116534,4.24E-03,0.000685401,0,0,0.000371425,0,0,0,0.000239981,0,0,
Gemella,0,0,0,0,0,0,0.00063446,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Geminicoccus,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0.000160514,0,0,0,0,0,0,0,0,
Gemmata,0,0,0,0,0,0,0,0,0,0.000416609,0,0,0.001128987,0,0.000239636,0.000373506,0,0,0.000481541,0,0,0,0,0,0,0,0,
Gemmatimonas,0,0,0,0,0,0,0,0,0,0.005415914,0.003277036,0.001657318,0.009031894,0.000719217,0.005391804,0.003361554,0.001094691,0.00228467,0.002889246,0.007905751,0.01498081,0.002318393,0.004998215,0.001857167,0,0,0,
Gemmobacter,0,0,0,0,0,0.000196812,0,0,0,0.000277739,0.000504159,0.001529832,0,0,0,0,0,0,0.000802568,0,0,0,0,0.00E+00,0,0,0,
Geodermatophilus,0,0,0,0,0,0.00E+00,0.00E+00,0,0,0.003055131,0.001512478,0.00063743,0.002822467,0,0.002635993,0.002241036,0,0,0.00176565,0.001085103,0.002476167,0.000643998,0,0.004305251,0,0,0.00E+00,
Georgenia,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0.000718907,0,0,0,0,0,0,1.16E-03,0.000357015,0,0,0,0.00E+00,
Geothermomicrobium,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43E-03,0.00E+00,0.00E+00,0,0,
Geothrix,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0.001249826,0.001008319,0.002294748,0,0,0,0,0,0,0.001444623,0,0.000495233,0,0,0,0,8.91107E-05,0,
Giesbergeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0.000160514,0,0,0,0,0,0,0,0,
Globicatella,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,3.38E-04,0.00E+00,0.00E+00,0,
Glutamicibacter,0,0,0,0.00E+00,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0.00E+00,0.000685401,0,0,0,0.000901597,0,0,0,0,0,
Glycomyces,0,0,0,0,0.00051583,0.000131208,0,0,0,0,0,0,0,0.000575374,0,0.000249004,0.000957854,0,0,0,0.000371425,0.002447192,0.000178508,0.000168833,0,0,0,
Gordonia,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000481541,0,0,0,0,0,7.99936E-05,0,0.00E+00,
Gordonibacter,0,0,0,0,0,0.000393623,0,0,0,0,0,0,0,0,0,0,0,0,0.000160514,0,0,0,0,0,0,0.00E+00,0.00E+00,
Granulicatella,0,0,0,0,0,0.000984058,0,0,0,0,0,0,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0.000901597,0,0.00E+00,0,0,0,
Granulosicoccus,0.00E+00,0,0,0,0,0,0,0,0,0,0.00012604,0.000382458,0,0,0,0,0,0,0.000160514,0,0,0,0,0,0,0,0,
GTL1,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.000481541,0,0,0,0,0,0,0,0,
GWD2-49-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,
Haemophilus,0,0,0,0.000261523,0.000128957,0.000524831,0,0.000258766,0,0,0,0,8.47E-04,0.000287687,0,0,0,0,0.000160514,0,0,0.000515198,0,0.000928583,0.000239981,0.000267332,0.00018044,
Hafnia-Obesumbacterium,0,0,0,0,0,0,0,0.00045284,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,
Haliangium,6.23014E-05,0.00037743,0.000937852,0.00E+00,0,0.000656039,9.06372E-05,0.002199508,0,0.019441744,0.026090245,0.014788373,0.022720858,0.01481588,0.017613228,0.009462151,0.006431308,8.00E-03,0.009309791,0.006665633,0.002104742,9.02E-04,0.010174938,0.000590917,7.99936E-05,0.000623775,0.000541321,
Haliea,0.00E+00,0,0,0,0,0,0,0,0,0,0.000378119,0.000509944,0.00E+00,0,0,0,0,0,0.001123596,0,0,0,0,0,0,0,0,
Halioglobus,0,0,0,0,0,0,0.000725097,0.000776297,0.000190585,0,0,0.000382458,0,0,0,0,0,0.0003427,0,0,0,0,0,0,0,0,0,
Haloactinopolyspora,0,0,0,0,0,0,0.00E+00,0,0,0.000694348,0,0.000509944,0.00E+00,0,0.000479272,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,
Halodesulfovibrio,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000267332,0,
Halomonas,0,0,0,0,0,0,0,0,0,0,0.00025208,0.000127486,0,0,0,0,0.00E+00,0.000114233,0.000160514,0.000465044,0,0,0.000714031,0,0.00087993,0.001871324,0.000631541,
Hansschlegelia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000481541,0,0.000866658,0,0,0,0,0,0.00027066,
Harryflintia,0,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136836,0,0,0,0,0,0,0.00E+00,0,0,9.02201E-05,
Helicobacter,0,0,0,0.000457666,0,0,0.001450195,0.000517531,6.35284E-05,0,0,0,0.00042337,0,0,0.00124502,0.002052545,0,0,0,0,0,0,0,0,0,0.002706604,
Hephaestia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168833,0.000159987,0,0,
Herbaspirillum,0,0,0,0,0,0,0,0,0,0,0,0,0.000141123,0,0,0,0,0,0,0,0.001361892,0.000386399,0,0.002026,0.006559475,0.0091784,0.013533021,
Herbihabitans,0,0,0,0,0,0,0,0,0,0,0.000378119,0.00E+00,0.00E+00,0,0,0.000249004,0.00E+00,0,0,0,0,0,0,0,0.00E+00,0,0,
Herpetosiphon,0,0,0,0,0,0,0,0,0,8.33E-04,0.001008319,0.00063743,0,0,2.40E-04,1.25E-04,0.000410509,0,0.000481541,0.000775074,0,0,0,0,0,0,0,
hgcI clade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,
Hirschia,0.000124603,0.000440335,0,0,0.000193436,0.000196812,0,0,0,0.00361061,0.001764558,0.004589495,0.003245837,2.30E-03,0.000718907,0.001618526,0.001368363,9.14E-04,0.002889246,0.001860177,0.00074285,0,0.000178508,0,0,0.000178221,9.02201E-05,
Holdemanella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002995447,0.00E+00,0,0,0,0.000155015,0,0.00E+00,0,0,0,0.00E+00,0,
Holdemania,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,
Hungatella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000359454,0,0,0,0,0,0,0,0,0,0,0,0,
Hydrogenophaga,0,0,0,0,0,0,0,0,0,4.17E-04,0.000756239,0.000382458,0,0,0,0.00E+00,0,0,0.000802568,0,0,0,0,0,0,0.000267332,0,
Hydrogenophilus,0,0,0,0,6.44787E-05,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,
Hymenobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000481541,0.000155015,0.023523585,0.001545595,0.001963584,0.01806517,0.002239821,0.005079309,0.003608805,
Hyphobacterium,0,0,0,0,0,0,0,0,0,0,0.00012604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Hyphomicrobium,0.002429755,0.006793735,0.005251969,0,0.000580308,0.000459227,0.00290039,2.01E-03,0.000254113,0.002083044,4.66E-03,0.008796532,0.00211685,0.003739931,0.004073808,0.002365538,0.006157635,0.003541238,0.004333868,0.000310029,0,0.0001288,0.000178508,0,0.000559955,0.000445553,0,
I-8,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0.000719217,0.000599089,0,0,0,0.000481541,0.001705162,0,0.000257599,0.001606569,0,0,0,0,
Iamia,0,0,0,0,0.000128957,0.000131208,0,0,0,0.007637828,0.004537434,0.004971953,0.010866497,0.011795167,0.012461059,0.005851594,0.004926108,0.003312771,0.007544141,0.006820648,0.008418967,1.29E-03,0.007140307,0.005993584,0.003359731,0.005703083,0.002435944,
Ideonella,0,0,0.00E+00,0,0,0,0,0,0,0.001249826,0.001638518,0.003824579,0,0,0,0,0,0.0003427,0.001284109,0,0,0,0,0,0.000399968,0.001158439,0.001623962,
Ignavibacterium,0,0,0,0,0,0,0,0,0,0.000833218,0.000630199,0.000254972,0,0,0,0,0,0,0.000963082,0,0,0,0,0,0,0,0,
Ignavigranum,0,0,0,0,0,0,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,
Ileibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0.000620059,0.000866658,0,0,0,0,0,0,
Ilumatobacter,0,0,0,0,0,0,0,0,0,0.000972087,0.001890597,0.00191229,0.000564493,0.001726122,0.000718907,0.000747012,0.000410509,0.000685401,0.002247191,0,0,0.000643998,0,0,0,0,0,
IMCC26207,0,0.00E+00,0,0.00E+00,0,0,0,0,0.00E+00,0,0.000504159,0.000382458,0,0,0,0,0,0,0.000481541,0,0,0,0,0,0.000319974,5.35E-04,0,
Incertae Sedis,0,0,0,3.47E-03,0.001869882,0,0,0.000517531,0,0,0.000378119,0,0.00211685,0,0.000599089,0.000249004,0.003694581,0.000799634,0.000321027,0.000465044,0.000247617,0,0,0,0.000639949,0.000267332,0.000541321,
Inhella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000160514,0,0,0,0,0,0,0,0.000360881,
Inquilinus,0.000124603,0.000566145,0.00018757,0,0.000128957,0.000131208,0,0,0,0.00013887,0.004033275,0.001529832,0.00084674,0.002445339,0.001317997,0.000124502,0.001231527,0.000114233,0.000160514,0.000155015,0,0.00E+00,0,0,0,0,0,
Intestinibacter,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0.001128987,0.002157652,0.006949437,0,0,0,0,0,0,0,0,0,0.001839853,0.000891107,0.001082642,
Intestinimonas,0.00E+00,0,0,0.001503759,0,0.00E+00,0.001178283,0.001681977,0.000190585,1.53E-03,0,0,1.41E-03,0,0,0.003486056,7.39E-03,0.002855837,0.000642055,0.004185398,0.001114275,0,0,0.00E+00,0.000159987,0,0.00E+00,
Iodobacter,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0.001147374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IS-44,0,0,0,0,6.44787E-05,0,0,0,0,0,0.002898916,0.005099439,0.001834603,0.005178366,0.001198179,0.000124502,0.005336617,0.000571167,0,0,0,0,0,0,0,8.91107E-05,0,
Isoptericola,0,0,0,0,0,0,0,0,0,0,0,0.000127486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,
21551,0.00E+00,0,0,0,0,0.00E+00,0,0,0,0.000555478,0,0.000254972,0,0.000143843,0,0,0,0,0.000642055,0,0,0.003348789,0.00303463,1.69E-04,0,0,0,
Jatrophihabitans,0,0,0,0,0,0,0,0,0,0.00013887,0.00E+00,0.000382458,0,0.000863061,0,0,0.000136836,0.002056203,0,0.001395133,0.000123808,0.00E+00,0.003748661,0,0,0,0,
JCM 18997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000143843,0,0,0,0,0,0.001240118,0,0.000386399,0.000357015,0,0,0,0,
Jeotgalibaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000422083,0,0,0,
Jeotgalibacillus,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000456934,0,0,0,0,0.00E+00,0,0,0,0,
Jeotgalicoccus,0,0,0,0,0,0,0,0,0,0,0.00025208,0,0,0,0,0,0,0.000228467,0,0,0,0,0,0,0,0,0,
JGI 0001001-H03,0,0,0,0,0.000128957,0.000131208,0,0,0,2.64E-03,0.002646836,0.004462009,0.002681343,0.001294591,0.028157201,0.006100598,0.001915709,0.000913868,0.001605136,0,0.000247617,0,0,0,0.003519718,0.004366423,0.005593649,
Jiangella,0,0,0,0,6.44787E-05,0.00E+00,0.00E+00,0,0,0,0.000630199,7.65E-04,0.000705617,0.000719217,0,0.000249004,0.001231527,0.001028101,0,0.000620059,0,0.000772798,0.001963584,0.00025325,0,0,0,
JTB255 marine benthic group,0,0,0,0,0,0,0,0,0,0.004304958,0.004789513,0.007139215,0,0,0,0,0,0,0.00529695,0,0,0,0,0,0,0,0,
KD3-10,0,0,0,0,0,0,0,0,0,0.000277739,0,0,0,0,0,0,0,0,0.000160514,0,0,0,0,0,0,0,0,
Kibdelosporangium,0,0.000314525,0,0,0,0,0,0,0,0.001249826,0.000504159,0.000382458,0.001975727,0.001150748,0,0.001618526,0.000410509,0.000913868,0,0,0,0.000772798,0.002856123,0,0,0,0,
Kineosporia,0,0,0,0,0,0,0,0,0,0.001110957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337667,0,0,0,
Kitasatospora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000410509,0,0,0,0,0,0,0,0,0.00E+00,0,
Klebsiella,0,0,0.00E+00,0.000392285,0,0.00E+00,0,0.007504205,0.000444699,0,0.000504159,0,0,0,0.020488857,0,0,0,0,0,0,0.001931994,0.001785077,0,0.000479962,0.00E+00,0.00E+00,
Kluyvera,0.00E+00,0,0,0,0,0,0,0.00E+00,0,1.39E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Knoellia,0,0,0,0,0,0.00E+00,0,0,0,0.00E+00,0.00E+00,0,0,0.001582278,0.00E+00,0,0.000136836,0.004683573,0.00176565,0,0,0,0,0.002448084,0,0.000980217,0,
